ticker,n_events,ievr_coef,ievr_tstat,ievr_pvalue,intercept,r_squared,adj_r_squared,f_stat,f_pvalue,aic,bic,nobs,date_range_start,date_range_end,revr_mean,revr_std,ievr_mean,ievr_std,success,error
CAT,15,0.4138385312409379,0.7804458441667004,0.45024968168569246,0.5687248259942506,0.048306058531998874,-0.031001769923667766,0.6090957156770725,0.4502496816856928,-2.369351819952577,-1.0912371607220601,14.0,2020-01-31,2023-08-01,1.2209409100645516,0.3715355359790723,1.3805407795256897,0.10497845061057524,True,
CVS,15,0.5399708386024776,0.8039757077422117,0.43586663844800044,0.5030644333272514,0.04736619408550735,-0.0259133294463767,0.6463769386395939,0.43586663844799867,12.217503099958765,13.633603502163187,15.0,2020-02-12,2023-08-02,1.3596359271495215,0.3374752934762249,1.5863291729590427,0.13602098723683886,True,
DOW,15,-0.6165788732854685,-1.142043363027131,0.2757123162621558,2.031440116793648,0.09803346783023759,0.022869590149424135,1.3042630430343247,0.2757123162621546,6.935394409211348,8.213509068441866,14.0,2020-01-29,2023-07-25,1.1709423080837347,0.28415633129021173,1.4739469521214232,0.29782044170605115,True,
GE,14,0.41907266848632646,0.9907053039164725,0.3413861508144823,0.6471687721319079,0.07560738174249793,-0.0014253364456271456,0.9814969992082276,0.3413861508144828,15.895709258649905,17.173823917880423,14.0,2020-01-29,2023-07-25,1.2153037193349292,0.3994252680965615,1.3556955390460128,0.26207663102984335,True,
XYL,2,,,,,,,,,,,,,,,,,,False,exog contains inf or nans
CMG,15,2.226288187654644,1.0946330809102627,0.293544480753298,-1.4135423020300197,0.08439237089785145,0.013961014813070882,1.1982215818230935,0.2935444807532978,33.066209243174455,34.48230964537887,15.0,2020-02-04,2023-07-26,1.5821336980368403,0.6897095053837913,1.3455921909295818,0.08999873877207817,True,
EQR,6,,,,,,,,,,,,,,,,,,False,exog contains inf or nans
FTV,3,0.36674529298738767,1.0010721827747806,0.49965889651828915,0.5833661504661157,0.50053580399358,0.0010716079871599948,1.002145515125465,0.4996588965182895,0.4940072035195753,-1.3087682191442052,3.0,2022-10-26,2023-07-26,1.1914028855813712,0.2337674572142228,1.6579264866970371,0.45095902057928816,True,
AIG,15,-0.5675477076930715,-1.8012083308759705,0.09489992206601347,2.122197095521498,0.19972182090248636,0.13816196097190847,3.2443514512170077,0.09489992206601314,12.134910583107366,13.551010985311787,15.0,2020-02-13,2023-08-01,1.1770990891972917,0.3671883059018307,1.6652309462508001,0.28913404099283396,True,
TSLA,15,2.5031181348483877,2.0508564696833855,0.061002377881267056,-1.604859981466636,0.2444501489287806,0.18633092961560993,4.206012259242175,0.061002377881267694,17.3305026990397,18.746603101244123,15.0,2020-01-29,2023-07-19,1.2604857649785897,0.44935716045032376,1.1447105538304037,0.08875758416719949,True,
AMGN,15,1.631158178455213,2.9491687646616382,0.011289871096169517,-1.5349515067210764,0.40085529480451654,0.3547672405587101,8.69759640245586,0.011289871096169501,27.41015262515946,28.82625302736388,15.0,2020-01-30,2023-08-03,1.4404741493075357,0.706114685536059,1.8241184057615345,0.27407724374830444,True,
NEE,14,0.3458038864324171,0.3984522411412789,0.6972953983762193,0.6934385826223151,0.013057592532393802,-0.06918760808990654,0.15876418847050938,0.6972953983762176,22.707526005069976,23.985640664300494,14.0,2020-01-24,2023-07-25,1.2235967747889818,0.49302922725617754,1.5331180850400272,0.16291998130706298,True,
DOV,12,0.5463047499497435,1.0119454894977917,0.33542240574498017,0.33945415288451963,0.0928910146706623,0.002180116137728394,1.0240336737149283,0.3354224057449794,14.068151018531086,15.037964318107086,12.0,2020-04-21,2023-07-25,1.2140036314423366,0.40366085784563377,1.6008454596784485,0.22520006712861745,True,
BLK,15,0.49199978363892505,1.787301021791033,0.09721313429521766,0.3537432133217393,0.19725559930200798,0.13550603001754713,3.194444942495278,0.09721313429521723,-7.4562269336153655,-6.040126531410945,15.0,2020-01-15,2023-07-14,1.1082045585954092,0.19081386250132348,1.5334586932000829,0.1722501786118785,True,
PSX,15,-0.0885746673887075,-0.5475422237609872,0.593282832942451,1.2438965994159366,0.022541875121728783,-0.052647211407369054,0.29980248680112886,0.5932828329424495,-6.989284946618913,-5.5731845444144925,15.0,2020-01-31,2023-08-02,1.1176246336160702,0.17563423051862198,1.4255990964744412,0.29771084263457065,True,
AVGO,15,1.7953413403527119,1.4231066664667724,0.17825855965943052,-1.264243807748228,0.1347887676813485,0.06823405750299072,2.0252325841421657,0.17825855965943094,27.203783254174404,28.619883656378825,15.0,2020-03-12,2023-08-31,1.302820383659229,0.5835694248314944,1.4298474243918051,0.11933623990032104,True,
NI,5,,,,,,,,,,,,,,,,,,False,exog contains inf or nans
RTX,15,-0.029131923067921804,-0.13844722399587536,0.8921831402988256,1.2114957966536293,0.001594755511871493,-0.08160568152880576,0.019167633832160642,0.8921831402988334,9.42214314277792,10.700257802008437,14.0,2020-01-28,2023-07-25,1.2958390017346626,0.5951741997394236,1.6835170630995335,0.40417166425625134,True,
CVX,15,-0.00010131404480141895,-0.00042854610451971724,0.9996645761333949,1.194855867505438,1.4127058745039278e-08,-0.07692306170932128,1.8365176612240614e-07,0.9996645761310379,8.847179043837759,10.26327944604218,15.0,2020-01-31,2023-07-28,1.1947008055390356,0.29438423133508185,1.5305081018700295,0.3453589868766308,True,
REGN,12,1.0121320453154548,2.5217016790330047,0.03029883689569222,-0.14830120689016138,0.38871492034210775,0.32758641237631847,6.358979358037877,0.030298836895692186,-1.832222539002121,-0.8624092394261202,12.0,2020-02-06,2023-08-03,1.1738981060264495,0.2535114746040497,1.3063506081407754,0.1561622477561715,True,
HES,15,0.17970191985005776,0.5385984115286407,0.5992658501637189,0.7789777639146976,0.021827413292395015,-0.05341663183895906,0.29008824890116874,0.5992658501637222,-6.9501754935785875,-5.534075091374167,15.0,2020-01-29,2023-07-26,1.0144437285049877,0.17579910768170404,1.3103141290129858,0.14453235705559248,True,
BXP,3,,,,,,,,,,,,,,,,,,False,exog contains inf or nans
PXD,15,-0.5482753958372195,-1.0126944493730798,0.32968430199748,1.841495993326962,0.07312013035471399,0.0018216788435382325,1.0255500477910462,0.3296843019974797,10.175741493835975,11.591841896040396,15.0,2020-02-19,2023-08-01,1.11743914554921,0.3196213095799557,1.3206079522720737,0.15763601517937825,True,
ABT,15,-0.09616987771440345,-0.2572968369731143,0.8009772778086603,1.487423022719398,0.00506663405535035,-0.0714667017865458,0.06620166231636783,0.8009772778086608,16.07065623126294,17.486756633467362,15.0,2020-01-22,2023-07-20,1.3255853722279847,0.37548110325342876,1.6828309896787372,0.27791295395678145,True,
D,5,,,,,,,,,,,,,,,,,,False,exog contains inf or nans
EQIX,5,1.9271514617902343,2.4187349727730316,0.09427569833463686,-1.6270547558257822,0.6610276303640075,0.5480368404853433,5.850278868515355,0.09427569833463698,-5.300893138066556,-6.082017313198355,5.0,2020-02-12,2023-02-15,1.0001647967462477,0.18331711973508166,1.363265734251872,0.07733872049403294,True,
BLL,0,,,,,,,,,,,,,,,,,,False,No valid events
BMY,15,-0.23742348786170606,-1.1119306921136551,0.2863087421232705,1.6874547778290112,0.08684714846038732,0.01660462141887875,1.2363898640643498,0.2863087421232706,14.281207530742844,15.697307932947265,15.0,2020-02-06,2023-07-27,1.242251831204297,0.3692397259832768,1.8751428118351752,0.45831336394753364,True,
PEG,5,,,,,,,,,,,,,,,,,,False,exog contains inf or nans
UDR,5,,,,,,,,,,,,,,,,,,False,exog contains inf or nans
KLAC,15,-0.01588265842817219,-0.036338800513697984,0.9715642890947536,1.1756026531608934,0.00010156725402787892,-0.07681369680335459,0.0013205084227763404,0.9715642890947421,0.828638588191307,2.244738990395727,15.0,2020-02-04,2023-07-27,1.153857604544096,0.2253493626052226,1.3691063567939084,0.14299142475327384,True,
PG,15,0.4962633363314,1.672768937427293,0.11825225295224821,0.3803046552212682,0.17711914811713347,0.11382062104922075,2.798155918021644,0.11825225295224764,5.935067266611309,7.351167668815729,15.0,2020-01-23,2023-07-28,1.2927097579315683,0.2945024595284719,1.838550293590506,0.2497522977992874,True,
APD,5,-0.5033523244662738,-0.23127754851727741,0.8319756511940759,2.059772888464395,0.01751743632120828,-0.3099767515717222,0.053489304448161315,0.8319756511940765,8.469222252476762,7.6880980773449625,5.0,2020-01-24,2023-05-09,1.3275856265848582,0.42672811944619393,1.45462179529201,0.11220558053182786,True,
AME,1,,,,,,,,,,,,,,,,,,False,resids must contain at least 2 elements
DVN,15,-0.17123870092995333,-0.29038207970875907,0.7764811112658706,1.3514315549120808,0.006977781123754134,-0.0757740704492662,0.08432175221598406,0.7764811112658705,2.9661253028009966,4.244239962031513,14.0,2020-02-18,2023-08-01,1.1414280555885736,0.23657042955916002,1.2348464618614003,0.261465187754527,True,
GOOGL,15,0.08449663811984803,0.21726922312135624,0.8313713612687212,1.1211890143180874,0.00361808617279058,-0.07302667642930238,0.04720591531575602,0.8313713612687251,3.094161241850234,4.510261644054654,15.0,2020-02-03,2023-07-25,1.2372722745950366,0.2434546979630629,1.3738210520553438,0.17330782933240943,True,
ESS,5,,,,,,,,,,,,,,,,,,False,exog contains inf or nans
SLB,15,-0.43228033976652985,-0.7456396010155472,0.4691535326103501,1.5830276791987536,0.041013521680127174,-0.03275466895986301,0.5559784146026409,0.4691535326103432,-8.410854844109583,-6.994754441905163,15.0,2020-01-17,2023-07-21,1.0459303077424291,0.1691113158962714,1.2424746675881788,0.07922654476249216,True,
SEE,6,,,,,,,,,,,,,,,,,,False,exog contains inf or nans
IP,15,-0.1445729068921098,-0.6016781933843868,0.5577360094815061,1.4487163702036352,0.02709296492590496,-0.0477460377721024,0.3620166483943054,0.5577360094815023,12.204635340566004,13.620735742770425,15.0,2020-01-30,2023-07-27,1.2031146370388133,0.33379745911559694,1.698808846308293,0.380035686857018,True,
TJX,15,0.4859621938492435,0.9219943727975531,0.37332634316250324,0.6147452173015299,0.061376830663904536,-0.010824951592718124,0.8500736234703508,0.3733263431625039,23.30141427681301,24.71751467901743,15.0,2020-02-26,2023-08-16,1.3596072466539448,0.4919436871259709,1.532757154321945,0.25079284221137715,True,
KO,15,-0.01243678498011153,-0.14235124063455779,0.8889851346437068,1.1231404429674716,0.0015563337197798122,-0.07524702522485249,0.020263875710198706,0.8889851346437041,2.0064480311729405,3.4225484333773606,15.0,2020-01-30,2023-07-26,1.0962649690146644,0.23454330075773597,2.1609663587321943,0.7439885818709054,True,
AEP,10,,,,,,,,,,,,,,,,,,False,exog contains inf or nans
CI,15,0.07498982614403137,0.26389921712942416,0.7963349509487198,1.1162471480932237,0.005770079361418934,-0.07708241402512939,0.0696427968015238,0.7963349509487175,4.664405807545812,5.942520466776329,14.0,2020-02-06,2023-08-03,1.3612857329183625,0.5641582394791179,1.5390602146857664,0.2586063933898104,True,
JNJ,15,0.03740964975520185,0.04811352160054192,0.9623570924725776,1.134592381092147,0.00017803837060226257,-0.07673134329319753,0.0023149109608044624,0.9623570924725963,21.833605850825066,23.249706253029487,15.0,2020-01-22,2023-07-20,1.197375667365912,0.45389038991760783,1.6782644768021473,0.16189153875154316,True,
META,15,-2.199302931826788,-1.037867174228574,0.31825187859803866,4.46599599926208,0.07651881760440005,0.005481803573969324,1.077168271341205,0.31825187859803905,36.89452151990293,38.31062192210735,15.0,2020-01-29,2023-07-26,1.7725589859519004,0.7802385140306617,1.2246775895819648,0.09813557155099532,True,
BMS,0,,,,,,,,,,,,,,,,,,False,No valid events
