earnings_date,revr,ievr,ratio,vol_st,vol_mt,avg_pre,avg_post,normative_implied_vol,normative_realized_vol,skew_ratio,spx_ievr,term_ratio,skew,kurt,iv_ratio,smirk,underlying_price,methodology,ticker
2022-06-16,0.9394377410343709,1.1118529241458135,1.1835301857487694,0.262560299733355,0.27948664213156066,0.4216516671814857,0.46881463912669225,0.4216516671814857,0.295465717401749,1.342011436428462,1.013316203998445,0.9495406995452531,-0.19845264584771996,0.06485843627714269,1.3023189197471239,0.1238944347075111,409.65,ST/MT Ratio (Expanding EWM),ADBE
2022-09-15,1.506007579597819,1.2473553709622058,0.828253049891896,0.7173253798967931,0.476309276005341,0.2909395578546691,0.3629050201153909,0.2909395578546691,0.20696876873229061,1.3795921982674624,1.0739911878254698,1.0173294051737545,-0.1676851669058918,0.04982611031864196,0.8124293785310733,0.08654897944934485,447.56,ST/MT Ratio (Expanding EWM),ADBE
2022-12-15,0.9875888973913831,1.2202514763087895,1.2355864667291838,0.3047533729123613,0.3085832310562996,0.3653370936600776,0.4458031278890722,0.3653370936600776,0.36854927293975487,1.175969290677804,1.0993611662637566,0.9077572212302897,-0.09136574103600892,0.028169445259384914,0.9796881873075539,0.03418890659231228,345.96,ST/MT Ratio (Expanding EWM),ADBE
2023-03-15,1.0766820000250843,1.0914987083338052,1.0137614526000953,0.2926301531143559,0.2717888411875914,0.35004458695480484,0.3820732145204099,0.35004458695480484,0.20559162336814185,1.2643779334227054,1.0223367829719103,0.9194363703473016,-0.1481451280306226,0.0419351449508311,0.8809652089342749,0.09205867634179903,375.0,ST/MT Ratio (Expanding EWM),ADBE
2023-06-15,1.0056078215037056,1.217011511878559,1.2102247872920648,0.3214853374302886,0.31969255862545415,0.2753837035318975,0.3351451373820714,0.2753837035318975,0.2579995943690408,1.2919245324261923,1.0827785077105965,0.9165066236770171,-0.19081356398843657,0.03733920677893494,1.11263518860459,0.1027418207142965,345.11,ST/MT Ratio (Expanding EWM),ADBE
2023-09-14,,1.1630951053148706,,,,0.3146518093023893,0.36596997927807706,0.3146518093023893,0.23726145770207102,1.2298262432224991,1.0247075085583117,0.9371444847212264,-0.04391433418150973,0.05486994628215977,0.9357390407153628,0.040664767131737216,518.7,ST/MT Ratio (Expanding EWM),ADBE
2022-03-01,0.9953039324340984,1.0915418818625,1.0966920216953666,0.32149527040817405,0.3230121573235732,0.36072027043311755,0.39374128281451504,0.36072027043311755,0.30704505606468635,1.4190962183751903,0.9797733617969625,1.0706977875909778,-0.12315336743170481,0.09291934163834974,1.0866858445324727,0.10572897832096263,232.63,ST/MT Ratio (Expanding EWM),CRM
2022-05-31,1.4403528282614382,1.0222881142240772,0.7097483992571588,0.6187435551150439,0.4295777694010511,0.5029533365471105,0.5141632179614533,0.5029533365471105,0.3089824617120711,1.3404587145957618,0.9295325459207234,0.9681785093707731,-0.2008385059635577,0.06748340237488908,1.0642624816245767,0.13765129781962082,177.57,ST/MT Ratio (Expanding EWM),CRM
2022-08-24,0.9349618834851872,1.123247861741997,1.2013835874837488,0.3018057814497163,0.3228000914055422,0.4036782667868103,0.45343075000000005,0.4036782667868103,0.37097093784035545,1.3148737068155159,1.0316056500262898,0.9917460501341128,-0.17633448719705458,0.0456386422296152,1.0712543660910987,0.09389155283459555,177.29,ST/MT Ratio (Expanding EWM),CRM
2022-11-30,1.3463602335742293,1.079123233912575,0.8015115174991384,0.5550640396255223,0.4122700788272501,0.4225919758510856,0.4560288196059282,0.4225919758510856,0.23623676484258208,1.1788959826850465,0.9364436314004995,1.0032859907670255,-0.14574599205208272,0.02613942064452588,1.0713188197300638,0.08488845642575166,162.59,ST/MT Ratio (Expanding EWM),CRM
2023-03-01,1.4090013550947562,1.1030591003247718,0.7828658903245629,0.5795358296765136,0.4113096325855127,0.37880843622729415,0.4178480928603128,0.37880843622729415,0.338564295616846,1.1542945957119457,0.9256022520043389,1.0918721176689803,-0.12415356207211475,0.018100005999559778,1.0029913695578336,0.06507335102702039,164.75,ST/MT Ratio (Expanding EWM),CRM
2023-05-31,1.3432234673059824,1.3151714506086574,0.979115897406418,0.3631631428519861,0.270366883613461,0.2584661633133482,0.3399273189380703,0.2584661633133482,0.23780102534490422,1.1331979133291235,1.0570171171650478,1.0819701357717038,-0.12923152409931937,0.049912302864529204,0.8097268384958177,0.056938667500204404,197.79,ST/MT Ratio (Expanding EWM),CRM
2023-08-30,,1.3129833864304516,,,,0.2604652149710311,0.34198649999999997,0.2604652149710311,0.242870788408822,1.1099936922803215,1.0347668100598193,1.0195510611375722,-0.029395689865381765,0.058270060288071156,1.1341499001542983,0.03918259652506417,225.01,ST/MT Ratio (Expanding EWM),CRM
