date,secid,exdate,strike_price,cp_flag,best_bid,best_offer,open_interest,impl_volatility,delta,gamma,theta,vega,volume,tte,underlying_price,underlying_price_stock,mid_price,moneyness,bid_ask_spread,log_moneyness,earnings_date,days_to_earnings,ticker
2023-01-27,101594.0,2023-03-17,165.0,C,0.7,0.72,21284.0,0.256095,0.11137,0.013851,-10.32818,10.13897,2478.0,49,0.71,145.93,0.71,0.8844242424242424,0.0285714285714286,-0.1228184192209262,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,170.0,C,0.35,0.36,23758.0,0.256022,0.062035,0.008933,-6.601091,6.538637,1982.0,49,0.355,145.93,0.355,0.8584117647058824,0.0285714285714286,-0.1526713823706073,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,175.0,C,0.18,0.19,14360.0,0.260308,0.034739,0.005521,-4.188955,4.105958,766.0,49,0.185,145.93,0.185,0.8338857142857143,0.05555555555555561,-0.1816589192438596,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,180.0,C,0.11,0.12,14847.0,0.272137,0.021963,0.003604,-2.972302,2.805799,534.0,49,0.11499999999999999,145.93,0.11499999999999999,0.8107222222222222,0.09090909090909087,-0.20982979621055597,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,125.0,P,1.0,1.01,61753.0,0.361588,-0.103309,0.009322,-12.2997,9.581712,5994.0,49,1.005,145.93,1.005,1.16744,0.010000000000000009,0.1548133173773533,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,130.0,P,1.56,1.58,66831.0,0.342235,-0.15547,0.0131,-15.31411,12.76937,7717.0,49,1.57,145.93,1.57,1.1225384615384615,0.012820512820512832,0.11559260422407192,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,135.0,P,2.43,2.46,29195.0,0.325163,-0.229123,0.017535,-18.22798,16.17257,9600.0,49,2.4450000000000003,145.93,2.4450000000000003,1.080962962962963,0.012345679012345599,0.07785227624122487,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,140.0,P,3.75,3.8,26417.0,0.311363,-0.327008,0.021895,-20.43083,19.24061,2867.0,49,3.775,145.93,3.775,1.042357142857143,0.013333333333333286,0.041484632070350205,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,145.0,P,5.55,5.6,16235.0,0.295135,-0.445204,0.025501,-20.67742,21.04756,22453.0,49,5.574999999999999,145.93,5.574999999999999,1.0064137931034483,0.009009009009008978,0.006393312259079955,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,150.0,P,7.95,8.1,24161.0,0.280651,-0.578939,0.026997,-18.74116,20.74452,2979.0,49,8.025,145.93,8.025,0.9728666666666667,0.01886792452830182,-0.02750823941660138,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,155.0,P,11.1,11.25,19144.0,0.267413,-0.715047,0.025564,-14.59418,17.88413,267.0,49,11.175,145.93,11.175,0.941483870967742,0.013513513513513545,-0.06029806223959217,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,160.0,P,14.9,15.25,7961.0,0.260756,-0.831045,0.021024,-9.472645,13.06576,34.0,49,15.075,145.93,15.075,0.9120625,0.023489932885906017,-0.09204676055417255,2023-02-02,6,AAPL
2023-01-27,101594.0,2023-03-17,165.0,P,19.25,19.6,463.0,0.246601,-0.928124,0.014027,-2.553079,6.747888,11.0,49,19.425,145.93,19.425,0.8844242424242424,0.018181818181818257,-0.1228184192209262,2023-02-02,6,AAPL
2023-01-30,101594.0,2023-02-10,126.0,C,17.3,17.7,110.0,0.545542,0.920373,0.011768,-40.38471,3.62325,19.0,11,17.5,143.0,17.5,1.1349206349206349,0.02312138728323691,0.12656272330842924,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,127.0,C,16.3,16.7,268.0,0.519466,0.916934,0.012764,-39.80917,3.735382,3.0,11,16.5,143.0,16.5,1.125984251968504,0.024539877300613407,0.118657543801316,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,129.0,C,14.5,14.85,198.0,0.507722,0.890217,0.01576,-46.05325,4.592227,20.0,11,14.675,143.0,14.675,1.1085271317829457,0.024137931034482734,0.10303222589823514,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,130.0,C,13.6,13.8,1110.0,0.485358,0.882351,0.017288,-46.14906,4.809592,67.0,11,13.7,143.0,13.7,1.1,0.014705882352941256,0.09531017980432493,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,131.0,C,12.75,13.05,230.0,0.495591,0.857414,0.019106,-52.37663,5.589165,11.0,11,12.9,143.0,12.9,1.0916030534351144,0.023529411764705938,0.08764730705875567,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,132.0,C,11.85,12.05,627.0,0.474701,0.845788,0.020968,-52.6789,5.875075,70.0,11,11.95,143.0,11.95,1.0833333333333333,0.016877637130801777,0.08004270767353636,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,133.0,C,11.0,11.2,1413.0,0.468838,0.825061,0.022885,-55.7173,6.350583,77.0,11,11.1,143.0,11.1,1.0751879699248121,0.01818181818181812,0.07249550203815361,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,134.0,C,10.2,10.4,646.0,0.467376,0.800244,0.02475,-59.45191,6.909931,36.0,11,10.3,143.0,10.3,1.0671641791044777,0.01960784313725501,0.065004830308996,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,135.0,C,9.4,9.5,1170.0,0.455586,0.778378,0.026879,-61.12489,7.328836,127.0,11,9.45,143.0,9.45,1.0592592592592593,0.010638297872340387,0.05756985182147791,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,136.0,C,8.65,8.75,8961.0,0.45432,0.749448,0.028668,-64.44852,7.820547,344.0,11,8.7,143.0,8.7,1.0514705882352942,0.011560693641618455,0.05018974452385531,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,137.0,C,7.9,8.0,2601.0,0.449258,0.720583,0.030541,-66.83655,8.321242,339.0,11,7.95,143.0,7.95,1.0437956204379562,0.01265822784810122,0.042863704431782314,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,138.0,C,7.2,7.3,675.0,0.446623,0.688953,0.032167,-69.26347,8.738397,457.0,11,7.25,143.0,7.25,1.036231884057971,0.01388888888888884,0.03559094510270253,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,139.0,C,6.55,6.6,545.0,0.443217,0.656019,0.033679,-71.14199,9.106863,218.0,11,6.574999999999999,143.0,6.574999999999999,1.0287769784172662,0.007633587786259515,0.028370697129215566,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,140.0,C,5.85,5.95,2016.0,0.4363,0.622357,0.035254,-71.9453,9.405033,1380.0,11,5.9,143.0,5.9,1.0214285714285714,0.017094017094017186,0.021202207650602906,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,141.0,C,5.25,5.35,1789.0,0.433746,0.586295,0.036272,-72.91995,9.650228,904.0,11,5.3,143.0,5.3,1.0141843971631206,0.01904761904761898,0.014084739881739023,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,142.0,C,4.7,4.8,2017.0,0.432545,0.549459,0.036928,-73.60072,9.80859,5778.0,11,4.75,143.0,4.75,1.0070422535211268,0.021276595744680774,0.00701757265864654,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,143.0,C,4.15,4.25,1154.0,0.42759,0.512068,0.037592,-73.04118,9.884485,987.0,11,4.2,143.0,4.2,1.0,0.024096385542168586,0.0,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,144.0,C,3.65,3.75,1478.0,0.423963,0.474183,0.037836,-72.10436,9.867511,1490.0,11,3.7,143.0,3.7,0.9930555555555556,0.02739726027397263,-0.006968669316093316,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,145.0,C,3.2,3.25,3968.0,0.419013,0.435829,0.037837,-70.29129,9.76215,3265.0,11,3.225,143.0,3.225,0.9862068965517241,0.015624999999999944,-0.01388911216066715,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,146.0,C,2.8,2.81,1916.0,0.415814,0.398037,0.037357,-68.20924,9.564993,3079.0,11,2.8049999999999997,143.0,2.8049999999999997,0.9794520547945206,0.003571428571428654,-0.020761991448429128,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,147.0,C,2.4,2.42,2608.0,0.411256,0.360331,0.036627,-65.30779,9.280628,1218.0,11,2.41,143.0,2.41,0.9727891156462585,0.008333333333333342,-0.027587956518829053,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,148.0,C,2.05,2.08,1354.0,0.408145,0.324032,0.035453,-62.15863,8.916125,1249.0,11,2.065,143.0,2.065,0.9662162162162162,0.014634146341463537,-0.03436764350420777,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,149.0,C,1.74,1.77,1383.0,0.404941,0.288999,0.033969,-58.53798,8.476478,733.0,11,1.755,143.0,1.755,0.959731543624161,0.017241379310344845,-0.04110167568555192,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,150.0,C,1.48,1.49,5271.0,0.402478,0.25598,0.03218,-54.70545,7.978,3859.0,11,1.4849999999999999,143.0,1.4849999999999999,0.9533333333333334,0.006756756756756763,-0.04779066383634844,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,152.5,C,0.95,0.96,3326.0,0.397877,0.183176,0.026844,-44.46068,6.578737,1298.0,11,0.955,143.0,0.955,0.9377049180327869,0.010526315789473694,-0.06431996578755904,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,155.0,C,0.59,0.61,3130.0,0.396087,0.126298,0.021079,-34.51283,5.139415,3069.0,11,0.6,143.0,0.6,0.9225806451612903,0.0338983050847458,-0.08058048665933931,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,157.5,C,0.38,0.39,6719.0,0.400196,0.086596,0.015881,-26.48652,3.916332,6817.0,11,0.385,143.0,0.385,0.9079365079365079,0.026315789473684233,-0.09658082800578048,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,160.0,C,0.24,0.25,7829.0,0.405081,0.058358,0.011592,-19.77337,2.89141,3231.0,11,0.245,143.0,0.245,0.89375,0.041666666666666706,-0.1123291849739196,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,162.5,C,0.16,0.17,1058.0,0.415217,0.040582,0.008461,-15.14133,2.164379,520.0,11,0.165,143.0,0.165,0.88,0.06250000000000006,-0.12783337150988489,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,165.0,C,0.11,0.12,1027.0,0.42741,0.028843,0.00621,-11.76055,1.632851,448.0,11,0.11499999999999999,143.0,0.11499999999999999,0.8666666666666667,0.09090909090909087,-0.1431008436406733,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,167.5,C,0.08,0.09,0.0,0.442699,0.0214,0.004668,-9.473914,1.275187,1404.0,11,0.08499999999999999,143.0,0.08499999999999999,0.8537313432835821,0.12499999999999993,-0.15813872100521378,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,170.0,C,0.05,0.07,1337.0,0.454009,0.015333,0.003427,-7.307195,0.959517,725.0,11,0.060000000000000005,143.0,0.060000000000000005,0.8411764705882353,0.4000000000000001,-0.17295380679035446,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,172.5,C,0.04,0.05,0.0,0.468294,0.011519,0.002596,-5.883991,0.749273,136.0,11,0.045,143.0,0.045,0.8289855072463768,0.25000000000000006,-0.18755260621150724,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,175.0,C,0.03,0.04,363.0,0.483702,0.008917,0.00201,-4.857938,0.59878,163.0,11,0.035,143.0,0.035,0.8171428571428572,0.3333333333333334,-0.20194134366360675,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,120.0,P,0.15,0.16,7157.0,0.544415,-0.02878,0.004869,-14.5825,1.634577,627.0,11,0.155,143.0,0.155,1.1916666666666667,0.06666666666666674,0.17535288747786126,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,121.0,P,0.17,0.18,688.0,0.534083,-0.032567,0.005497,-15.83923,1.80747,181.0,11,0.175,143.0,0.175,1.1818181818181819,0.058823529411764594,0.16705408466316624,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,122.0,P,0.19,0.2,1174.0,0.522407,-0.036512,0.006173,-17.00892,1.987049,439.0,11,0.195,143.0,0.195,1.1721311475409837,0.05263157894736847,0.1588235855266508,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,123.0,P,0.22,0.23,354.0,0.514091,-0.04194,0.007022,-18.72531,2.226612,846.0,11,0.225,143.0,0.225,1.1626016260162602,0.0454545454545455,0.1506602748874898,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,124.0,P,0.25,0.27,733.0,0.505977,-0.048197,0.007979,-20.59987,2.482604,365.0,11,0.26,143.0,0.26,1.153225806451613,0.08000000000000007,0.14256306465487048,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,125.0,P,0.29,0.31,4350.0,0.497795,-0.055292,0.009046,-22.59128,2.76827,782.0,11,0.3,143.0,0.3,1.144,0.06896551724137938,0.13453089295760606,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,126.0,P,0.34,0.36,2892.0,0.49086,-0.063839,0.010267,-24.91417,3.106466,331.0,11,0.35,143.0,0.35,1.1349206349206349,0.058823529411764594,0.12656272330842924,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,127.0,P,0.4,0.42,1449.0,0.484546,-0.073815,0.011633,-27.48508,3.469243,186.0,11,0.41000000000000003,143.0,0.41000000000000003,1.125984251968504,0.049999999999999906,0.118657543801316,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,128.0,P,0.47,0.49,597.0,0.478411,-0.085198,0.013132,-30.22356,3.86879,172.0,11,0.48,143.0,0.48,1.1171875,0.04255319148936174,0.11081436634029011,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,129.0,P,0.55,0.57,1324.0,0.472059,-0.09798,0.014761,-33.04702,4.292893,198.0,11,0.56,143.0,0.56,1.1085271317829457,0.03636363636363619,0.10303222589823514,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,130.0,P,0.65,0.66,4454.0,0.466376,-0.112661,0.01653,-36.08957,4.737839,1479.0,11,0.655,143.0,0.655,1.1,0.015384615384615398,0.09531017980432493,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,131.0,P,0.77,0.78,1150.0,0.46274,-0.130087,0.018434,-39.58187,5.253819,203.0,11,0.775,143.0,0.775,1.0916030534351144,0.012987012987012998,0.08764730705875567,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,132.0,P,0.9,0.92,1120.0,0.458543,-0.14919,0.020419,-43.00628,5.760963,336.0,11,0.91,143.0,0.91,1.0833333333333333,0.02222222222222224,0.08004270767353636,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,133.0,P,1.06,1.08,1126.0,0.455251,-0.170727,0.022464,-46.58194,6.29862,342.0,11,1.07,143.0,1.07,1.0751879699248121,0.018867924528301903,0.07249550203815361,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,134.0,P,1.24,1.26,1290.0,0.451593,-0.194157,0.024542,-50.01039,6.820704,270.0,11,1.25,143.0,1.25,1.0671641791044777,0.01612903225806453,0.065004830308996,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,135.0,P,1.45,1.47,2804.0,0.448815,-0.22003,0.026597,-53.45855,7.338711,1526.0,11,1.46,143.0,1.46,1.0592592592592593,0.013793103448275874,0.05756985182147791,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,136.0,P,1.68,1.7,2154.0,0.445108,-0.247531,0.028631,-56.51061,7.841858,739.0,11,1.69,143.0,1.69,1.0514705882352942,0.011904761904761916,0.05018974452385531,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,137.0,P,1.94,1.97,1222.0,0.442261,-0.277367,0.030549,-59.42652,8.30891,2230.0,11,1.955,143.0,1.955,1.0437956204379562,0.01546391752577321,0.042863704431782314,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,138.0,P,2.24,2.27,843.0,0.439883,-0.309204,0.032306,-62.05182,8.740841,1202.0,11,2.255,143.0,2.255,1.036231884057971,0.013392857142857054,0.03559094510270253,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,139.0,P,2.57,2.6,850.0,0.437244,-0.342591,0.033901,-64.20104,9.106801,636.0,11,2.585,143.0,2.585,1.0287769784172662,0.01167315175097286,0.028370697129215566,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,140.0,P,2.93,2.96,1774.0,0.434174,-0.377329,0.035311,-65.77782,9.419526,2669.0,11,2.9450000000000003,143.0,2.9450000000000003,1.0214285714285714,0.010238907849829284,0.021202207650602906,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,141.0,P,3.3,3.4,1132.0,0.432103,-0.413484,0.036389,-66.96376,9.654072,964.0,11,3.3499999999999996,143.0,3.3499999999999996,1.0141843971631206,0.03030303030303033,0.014084739881739023,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,142.0,P,3.75,3.8,918.0,0.428342,-0.450412,0.037322,-67.28132,9.810622,1125.0,11,3.775,143.0,3.775,1.0070422535211268,0.013333333333333286,0.00701757265864654,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,143.0,P,4.2,4.25,1308.0,0.423364,-0.488264,0.038061,-66.7839,9.880259,1181.0,11,4.225,143.0,4.225,1.0,0.011904761904761862,0.0,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,144.0,P,4.7,4.8,1453.0,0.422205,-0.526353,0.038129,-66.28661,9.859771,1362.0,11,4.75,143.0,4.75,0.9930555555555556,0.021276595744680774,-0.006968669316093316,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,145.0,P,5.25,5.35,722.0,0.419691,-0.56447,0.03797,-64.93325,9.747747,680.0,11,5.3,143.0,5.3,0.9862068965517241,0.01904761904761898,-0.01388911216066715,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,146.0,P,5.8,5.9,455.0,0.413246,-0.603463,0.037796,-62.30162,9.537752,516.0,11,5.85,143.0,5.85,0.9794520547945206,0.01724137931034492,-0.020761991448429128,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,147.0,P,6.45,6.5,713.0,0.410618,-0.640904,0.036936,-59.7412,9.246061,581.0,11,6.475,143.0,6.475,0.9727891156462585,0.007751937984496096,-0.027587956518829053,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,148.0,P,7.1,7.2,69.0,0.409552,-0.676592,0.035644,-56.96381,8.880679,749.0,11,7.15,143.0,7.15,0.9662162162162162,0.014084507042253596,-0.03436764350420777,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,149.0,P,7.8,7.85,11.0,0.404394,-0.712901,0.034309,-52.96714,8.412631,607.0,11,7.824999999999999,143.0,7.824999999999999,0.959731543624161,0.0064102564102563875,-0.04110167568555192,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,150.0,P,8.5,8.6,153.0,0.400962,-0.74686,0.032568,-48.91193,7.892984,377.0,11,8.55,143.0,8.55,0.9533333333333334,0.0117647058823529,-0.04779066383634844,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,152.5,P,10.4,10.6,92.0,0.391739,-0.823751,0.027213,-37.55589,6.370056,77.0,11,10.5,143.0,10.5,0.9377049180327869,0.019230769230769162,-0.06431996578755904,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-10,155.0,P,12.55,12.75,35.0,0.387208,-0.883054,0.021114,-26.79842,4.800394,14.0,11,12.65,143.0,12.65,0.9225806451612903,0.015936254980079625,-0.08058048665933931,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,120.0,C,23.1,23.55,3362.0,0.499649,0.950643,0.006984,-21.3131,3.183101,12.0,18,23.325000000000003,143.0,23.325000000000003,1.1916666666666667,0.01948051948051945,0.17535288747786126,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,125.0,C,18.5,18.7,12862.0,0.466152,0.911802,0.01117,-28.31253,5.021551,250.0,18,18.6,143.0,18.6,1.144,0.010810810810810773,0.13453089295760606,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,126.0,C,17.4,17.85,66.0,0.449778,0.906087,0.01209,-28.51629,5.253292,4.0,18,17.625,143.0,17.625,1.1349206349206349,0.025862068965517408,0.12656272330842924,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,127.0,C,16.6,16.9,57.0,0.450772,0.891198,0.013289,-31.08473,5.856603,24.0,18,16.75,143.0,16.75,1.125984251968504,0.018072289156626332,0.118657543801316,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,128.0,C,15.75,15.95,88.0,0.44496,0.878528,0.014486,-32.77763,6.332174,105.0,18,15.85,143.0,15.85,1.1171875,0.012698412698412653,0.11081436634029011,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,129.0,C,14.85,15.05,35.0,0.437456,0.865454,0.015745,-34.23444,6.795578,4.0,18,14.95,143.0,14.95,1.1085271317829457,0.01346801346801354,0.10303222589823514,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,130.0,C,14.0,14.2,24239.0,0.4353,0.848324,0.017062,-36.43775,7.396996,2238.0,18,14.1,143.0,14.1,1.1,0.014285714285714235,0.09531017980432493,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,131.0,C,13.15,13.3,271.0,0.427623,0.832869,0.018482,-37.90131,7.890029,10.0,18,13.225000000000001,143.0,13.225000000000001,1.0916030534351144,0.011406844106463905,0.08764730705875567,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,132.0,C,12.3,12.45,45.0,0.421325,0.815249,0.019956,-39.5175,8.41006,3.0,18,12.375,143.0,12.375,1.0833333333333333,0.012195121951219396,0.08004270767353636,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,133.0,C,11.5,11.7,91.0,0.421631,0.792784,0.021331,-41.99617,9.016003,32.0,18,11.6,143.0,11.6,1.0751879699248121,0.017391304347826025,0.07249550203815361,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,134.0,C,10.7,10.85,52.0,0.414083,0.772819,0.022891,-43.29577,9.519648,6.0,18,10.774999999999999,143.0,10.774999999999999,1.0671641791044777,0.014018691588785081,0.065004830308996,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,135.0,C,9.95,10.15,40584.0,0.414684,0.747484,0.024188,-45.60407,10.09004,840.0,18,10.05,143.0,10.05,1.0592592592592593,0.020100502512562922,0.05756985182147791,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,136.0,C,9.2,9.35,184.0,0.407958,0.724042,0.025712,-46.75217,10.56408,10.0,18,9.274999999999999,143.0,9.274999999999999,1.0514705882352942,0.016304347826086998,0.05018974452385531,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,137.0,C,8.5,8.65,194.0,0.406025,0.697202,0.02699,-48.39539,11.04625,44.0,18,8.575,143.0,8.575,1.0437956204379562,0.017647058823529453,0.042863704431782314,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,138.0,C,7.8,8.0,655.0,0.403874,0.66924,0.028172,-49.78225,11.46557,57.0,18,7.9,143.0,7.9,1.036231884057971,0.025641025641025664,0.03559094510270253,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,139.0,C,7.15,7.3,4575.0,0.399344,0.640827,0.029388,-50.612,11.83084,81.0,18,7.225,143.0,7.225,1.0287769784172662,0.020979020979020904,0.028370697129215566,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,140.0,C,6.5,6.65,40771.0,0.394537,0.611212,0.030507,-51.13565,12.13867,5993.0,18,6.575,143.0,6.575,1.0214285714285714,0.02307692307692313,0.021202207650602906,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,141.0,C,5.9,6.05,1581.0,0.391426,0.580206,0.031357,-51.58343,12.37901,271.0,18,5.975,143.0,5.975,1.0141843971631206,0.02542372881355923,0.014084739881739023,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,142.0,C,5.35,5.45,5241.0,0.387826,0.548438,0.032071,-51.65689,12.54705,283.0,18,5.4,143.0,5.4,1.0070422535211268,0.018691588785046828,0.00701757265864654,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,143.0,C,4.8,4.9,2774.0,0.3837,0.515941,0.032635,-51.33416,12.63306,544.0,18,4.85,143.0,4.85,1.0,0.020833333333333447,0.0,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,144.0,C,4.3,4.4,1623.0,0.381015,0.483053,0.032871,-50.86538,12.63397,2508.0,18,4.35,143.0,4.35,0.9930555555555556,0.023255813953488497,-0.006968669316093316,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,145.0,C,3.85,3.9,34886.0,0.377693,0.449911,0.032934,-49.97515,12.54702,5126.0,18,3.875,143.0,3.875,0.9862068965517241,0.012987012987012941,-0.01388911216066715,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,146.0,C,3.4,3.45,1784.0,0.373747,0.416562,0.032816,-48.67168,12.37213,786.0,18,3.425,143.0,3.425,0.9794520547945206,0.014705882352941256,-0.020761991448429128,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,147.0,C,3.0,3.05,3596.0,0.371167,0.383866,0.032348,-47.23097,12.10691,1584.0,18,3.025,143.0,3.025,0.9727891156462585,0.016666666666666607,-0.027587956518829053,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,148.0,C,2.64,2.66,2362.0,0.36799,0.351446,0.031694,-45.41327,11.76856,1222.0,18,2.6500000000000004,143.0,2.6500000000000004,0.9662162162162162,0.007575757575757582,-0.03436764350420777,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,149.0,C,2.3,2.32,1177.0,0.365106,0.319891,0.030798,-43.3728,11.34055,865.0,18,2.3099999999999996,143.0,2.3099999999999996,0.959731543624161,0.008695652173913052,-0.04110167568555192,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,150.0,C,2.0,2.01,51406.0,0.362571,0.289526,0.029671,-41.14821,10.85069,7587.0,18,2.005,143.0,2.005,0.9533333333333334,0.004999999999999893,-0.04779066383634844,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,152.5,C,1.37,1.38,4100.0,0.356877,0.219713,0.026081,-34.93164,9.389354,1886.0,18,1.375,143.0,1.375,0.9377049180327869,0.007299270072992544,-0.06431996578755904,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,155.0,C,0.91,0.93,46190.0,0.35309,0.161191,0.021791,-28.49166,7.761666,3366.0,18,0.92,143.0,0.92,0.9225806451612903,0.021978021978021997,-0.08058048665933931,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,157.5,C,0.6,0.61,1913.0,0.351184,0.114987,0.017396,-22.4472,6.16375,1401.0,18,0.605,143.0,0.605,0.9079365079365079,0.016666666666666684,-0.09658082800578048,2023-02-02,3,AAPL
2023-01-30,101594.0,2023-02-17,160.0,C,0.39,0.41,23124.0,0.352357,0.081129,0.013426,-17.40515,4.773216,2313.0,18,0.4,143.0,0.4,0.89375,0.05128205128205118,-0.1123291849739196,2023-02-02,3,AAPL
